account_id,account_number,customer_id,account_type,account_balance,credit_score
20701,KTJG69372320463367,19477,Checking,2382.68,642
20702,XURH95209855791058,1801,Checking,4971.38,669
20703,MRYX34332259120444,29787,Savings,2961.71,689
20704,BTXP16533140505799,28784,Checking,2185.81,734
20705,AYLY99776584490083,15524,Savings,3248.96,804
20706,KXWC98311457016966,28909,Savings,6024.42,644
20707,GXCR13920991408348,6253,Savings,2142.8,750
20708,FUQI09098294530727,6495,Credit,39.54,686
20709,VNOF05752204213629,26322,Checking,162.41,786
20710,NUSC00137871528522,15704,Savings,3304.24,650
20711,NOXJ64798751369701,11963,Savings,681.44,698
20712,PTRT70282058340881,13804,Savings,1027.32,750
20713,TPPL24987364523092,29915,Credit,1358.65,672
20714,UHGC61187302164099,9600,Savings,1782.88,756
20715,HNOR16297929892862,7690,Credit,3468.09,662
20716,TCYT21308280929771,6557,Credit,3252.63,682
20717,HQMY29448715270025,9438,Checking,2357.76,801
20718,XBYF05309761235519,20553,Credit,1699.73,694
20719,FDUB02892381819760,5694,Savings,1318.1,695
20720,QRQP62528343062006,29543,Savings,3373.73,742
20721,PZVK43091988682263,1731,Savings,2226.11,705
20722,QVSF02264035418950,10424,Credit,1227.51,655
20723,HCHT70549787795867,11391,Checking,3146.27,794
20724,NHJE07501154125804,27672,Savings,1144.76,633
20725,MAYD61957281424137,21431,Checking,1831.9,738
20726,EURA66584998871131,10333,Checking,1205.63,723
20727,XUSE45439637907075,6078,Checking,3336.3,729
20728,THOC32089766516179,1503,Checking,3378.76,680
20729,ZWBM82857827074315,23372,Checking,1294.67,723
20730,RAYQ74493948662397,11926,Checking,2652.4,732
20731,FJRJ47213973142226,28481,Savings,1910.18,682
20732,ENZN48581000282261,29265,Credit,1400.15,644
20733,AADI75921652421917,20941,Checking,683.74,733
20734,OWPU59242307298703,15007,Checking,2443.52,716
20735,AZGY89302475792887,5285,Savings,4282.45,648
20736,GAIQ36390670454352,18539,Credit,314.19,832
20737,DEUM15508869249037,14756,Checking,3480.26,733
20738,HWBZ11169525598885,26036,Credit,5398.07,748
20739,TKMV40166135601548,23287,Savings,2760.76,674
20740,ILKL41398677691387,3064,Savings,2668.57,715
20741,MRKT14431405441459,22787,Savings,4153.76,779
20742,IOLO45548404890350,11741,Credit,5160.14,625
20743,EAZL25546195118889,13537,Checking,990.35,679
20744,ZRWD43963188370430,23727,Savings,2293.55,703
20745,NDOC23962953725971,2627,Checking,3684.03,759
20746,XGMC35195310867928,9743,Checking,3139.91,725
20747,MTLO47704080658695,18669,Savings,2244.93,734
20748,FDMT68587015551058,21116,Checking,2109.13,674
20749,GXMQ75758257543453,14739,Credit,2006.51,654
20750,RGMA68436939445451,212,Savings,1439.02,719
20751,IMBA83298942064437,3634,Credit,2591.4,678
20752,OBOC57959695864180,28863,Checking,5669.24,688
20753,OSSH30558209315466,20379,Credit,1440.37,710
20754,JJYL20406281822659,10442,Checking,4073.37,647
20755,FGTH90041419313098,12794,Credit,11.33,730
20756,TCIS84151787131912,5429,Credit,3809.28,717
20757,UHLK41406122055495,24101,Credit,45.09,683
20758,IYNF28348580896512,15178,Credit,2103.26,727
20759,AKDT57752013286424,4814,Checking,1156.32,702
20760,RJIY32479313588961,27926,Savings,652.75,683
20761,NNYJ89772891195233,5887,Savings,1151.0,763
20762,XTCC62221661242416,16115,Credit,1250.4,768
20763,NNNT03445187361481,3009,Credit,1864.14,570
20764,ELVU24354708194266,6171,Checking,1506.08,691
20765,DDKP03006041794756,23945,Savings,2010.43,699
20766,VHZG66740122434914,9586,Savings,1521.13,571
20767,RWMO01476770766224,15336,Checking,1745.19,752
20768,DLFN44665250886552,7473,Savings,664.09,777
20769,FIXS04030481819089,19334,Credit,90.89,686
20770,HGZA61185184129699,5735,Credit,1551.32,692
20771,ILTU47631957445112,6376,Checking,4523.16,662
20772,ZHAS98872213240645,25070,Savings,2954.24,678
20773,KXMM34749441778711,14537,Savings,1520.62,697
20774,YROY99753572606221,6538,Checking,1651.68,753
20775,BKEX38152182633284,1384,Checking,3536.23,642
20776,FRIP65012494463092,14738,Credit,2111.61,732
20777,BBXK76533289496533,12823,Checking,2142.75,717
20778,KAQD04266542023545,28279,Savings,1415.79,765
20779,FUOJ90231782289383,251,Savings,4336.33,736
20780,OPSM38086101540347,21535,Savings,2450.23,738
20781,JYGV97914895960114,26921,Savings,6664.59,672
20782,DEDZ86762060106361,3566,Savings,2080.83,519
20783,IJYF73793295095880,17103,Credit,659.66,605
20784,FKQR24969347525595,7978,Savings,4237.76,773
20785,DRBC52975634567682,26868,Checking,277.6,748
20786,AZTY40526229511814,14204,Savings,1467.06,668
20787,EQIL44874180881298,14012,Checking,119.59,630
20788,PMBC60199949113192,4029,Savings,2038.87,647
20789,ZWAJ64618726390968,23714,Savings,444.84,645
20790,RFXQ59059815559942,373,Credit,8.0,706
20791,OXWO37110487298285,19744,Checking,2584.81,650
20792,NGUY79409465367877,22062,Checking,827.36,738
20793,ZTIG93241690852795,26142,Credit,3063.55,717
20794,GFSY21911239969275,13749,Credit,2119.37,728
20795,VUPQ37299080977012,10868,Credit,436.63,705
20796,VVWE43017944283394,21080,Checking,1753.92,736
20797,EVAQ88765114143600,12060,Checking,2863.39,626
20798,WDTI38902714779271,17040,Savings,3354.49,660
20799,SBBA47042914665329,28677,Credit,1528.29,727
20800,ZFRI08431769088431,7394,Checking,749.23,755
20801,RQYE44949203410145,7512,Checking,3866.96,614
20802,XLQG64719745631287,8776,Savings,398.23,711
20803,IJVO93675958309596,18666,Credit,3340.04,658
20804,ZGVI42911133719870,26444,Checking,1702.86,644
20805,YIJF01711230220568,4698,Credit,919.2,665
20806,WSJT92424157885601,22848,Checking,4140.97,719
20807,NZYO00220281978173,4007,Savings,4057.38,574
20808,GFOO73339035685317,7707,Savings,281.86,709
20809,DLVT34685374951828,3837,Credit,3267.61,641
20810,ZEPO76561671697415,27804,Credit,411.46,665
20811,TEHK46091520664482,2748,Checking,348.06,628
20812,UVVU34415511628998,25214,Credit,2438.14,753
20813,RMGS02887238323508,19215,Savings,1202.87,664
20814,KQIO93176964854229,5748,Credit,1257.49,615
20815,MRQW81319035544416,15120,Savings,624.2,703
20816,HZXN93285932761454,4246,Savings,321.01,730
20817,UHQW20460182482415,28549,Savings,3375.66,716
20818,YPMQ62328232793347,17838,Checking,260.16,740
20819,OCZF52860911905382,21563,Checking,807.8,737
20820,OIWP04141421231863,26132,Savings,3511.77,703
20821,ZTWF55185752145705,9351,Credit,3287.75,737
20822,PPYB76674293843608,8723,Checking,876.2,684
20823,QFQL92349172364096,26877,Checking,1806.89,664
20824,JMCL72508606216240,11524,Checking,1933.88,607
20825,PQUQ78181923189987,22995,Checking,916.7,747
20826,LJIF89393621520052,11994,Checking,1209.84,688
20827,VABM40790025017863,2981,Credit,4641.79,713
20828,QCNO57116455105471,11763,Savings,1252.83,725
20829,OCHG81879504660502,1933,Checking,1696.99,642
20830,CBOK12364948419916,17405,Savings,2049.15,822
20831,YCVE85660131553542,2659,Credit,339.98,691
20832,JJBG53059231680968,29989,Credit,3229.68,705
20833,SCBI78491683245885,26325,Checking,231.1,791
20834,MOZB51204609770147,27502,Savings,1796.5,637
20835,HWNO30904731117381,18919,Savings,2379.49,740
20836,UTIQ24282774761065,18359,Checking,2051.92,701
20837,SMNH10260446700754,29414,Savings,648.95,716
20838,YOJP80879394663119,21627,Checking,2356.2,658
20839,KBNI20460862807577,9769,Checking,771.43,696
20840,THFM80977963565136,27988,Checking,1661.12,646
20841,STZH96078267957935,15743,Checking,2999.7,662
20842,NHCP56700022087753,14430,Savings,3761.76,785
20843,GSUX46552882111142,24355,Credit,2432.19,708
20844,CGNR80974021541172,10588,Savings,3117.0,770
20845,EETH40777181531988,13778,Checking,881.23,681
20846,SGPB31240218746052,10368,Checking,791.34,605
20847,OMVZ32663322739454,4300,Savings,3304.33,740
20848,KVFG06610138605286,22947,Checking,1741.45,639
20849,DYFB97917412895814,19643,Savings,2872.39,729
20850,UNUU48918703935456,20884,Checking,2995.98,646
20851,ZIHI37834204287735,5177,Savings,464.03,552
20852,ILSP33278548802410,6879,Credit,3513.6,668
20853,FVCY70107870114962,13905,Savings,456.67,665
20854,KIOK98317273296777,25997,Credit,5861.42,699
20855,KURN30904995051772,4932,Savings,1692.9,620
20856,ISRP99599395479002,23443,Checking,2583.83,639
20857,CFUF58308279262331,6543,Checking,863.43,742
20858,HLDA05292670253745,27875,Checking,2337.1,697
20859,ETIS79062130365635,16556,Credit,1667.46,600
20860,DVPK20552666074168,7500,Savings,99.96,697
20861,MCRK23370144531722,28894,Credit,3347.62,751
20862,CBYX09852146599230,5962,Checking,2072.64,716
20863,PRQI25683164817931,9749,Savings,4569.54,655
20864,MPCX19326986095917,21689,Checking,3095.96,669
20865,SDUD36613395807694,5093,Savings,2644.3,689
20866,TGVK53612972103035,9919,Checking,1487.36,698
20867,DTPW33019360407428,9240,Credit,3289.93,698
20868,AHFL44910794273649,5750,Savings,1512.26,724
20869,GOYK90466282835085,15439,Savings,3292.76,734
20870,VLMR46218439098744,3302,Credit,446.64,695
20871,WMAJ65017614393025,16879,Checking,322.98,697
20872,NOQH02617637250880,22746,Checking,3214.49,664
20873,CDXE33933326705156,14509,Credit,2350.07,642
20874,DBEB80592032091182,10266,Checking,4276.28,675
20875,PXZM50826643328429,23700,Credit,2287.94,698
20876,BSJI54495588870449,10125,Checking,3711.66,642
20877,MEVV61087224911451,2666,Savings,2244.71,563
20878,BPDE58242531562697,7060,Credit,1417.9,770
20879,AJIW63815287086044,28899,Credit,1228.03,652
20880,AASN78937005371782,20626,Credit,2240.96,734
20881,HZNF42276026257377,11106,Credit,4321.87,758
20882,SEAL05057351515092,4457,Credit,4208.62,741
20883,TKBF43408522041913,28842,Checking,4680.51,685
20884,YOMY91600199435979,29772,Credit,4723.28,694
20885,PFTH04265874607848,29335,Savings,2044.87,645
20886,DSGC67391201302700,7654,Checking,2970.45,721
20887,EEQM94714423411805,19547,Checking,1757.56,778
20888,BSMB05570753218861,12744,Checking,1235.35,789
20889,REHF85014331639572,5749,Savings,1457.93,722
20890,GRUN13745695161545,20097,Checking,228.95,732
20891,OZTT21595746823219,27568,Savings,2122.13,657
20892,CTIQ62859614242589,7095,Savings,2294.66,595
20893,JECA79609421931667,22112,Checking,1130.64,771
20894,WJPP16784091554414,18938,Savings,1728.31,709
20895,BOOQ68235915432440,17281,Savings,3227.2,766
20896,KTCR96952537521133,22102,Credit,365.44,726
20897,JZHV43224233401258,2507,Savings,2131.52,667
20898,TSOI03196891738904,3259,Checking,857.2,745
20899,XVGP43152595608295,3870,Savings,3331.67,721
20900,OHZC98800053104726,4680,Credit,2012.9,744
20901,OBXX61798091315230,29887,Savings,2300.92,688
20902,KMCF62662046321355,11544,Checking,1377.75,686
20903,NBJJ46052118911072,11470,Credit,2765.71,686
20904,IKFU29574255494954,27001,Checking,713.22,675
20905,AXYY90067360988851,12228,Savings,1907.33,637
20906,IPLO32097684779511,25355,Credit,2430.68,777
20907,YDZM22400281058457,19573,Credit,3435.26,697
20908,LYYY80984939784803,13122,Savings,906.96,694
20909,PDZB05622303084213,11757,Savings,570.97,695
20910,KKTJ62601457112951,16592,Savings,1337.06,683
20911,VDBH60932331090098,2377,Savings,4714.31,686
20912,XZMN94384413381096,27602,Checking,1555.33,610
20913,DPVI28731116461492,21220,Savings,1240.81,745
20914,QPJG40347377056248,25765,Credit,210.43,665
20915,BBJX51312236139197,9795,Credit,1692.04,691
20916,TCSF26666651983849,20533,Savings,3129.64,737
20917,FVBR71632758641917,26486,Checking,3262.83,727
20918,VGVK34785643990163,15975,Checking,506.12,710
20919,UBBA78250486752139,16991,Credit,4506.12,731
20920,XNVB03703096740420,28396,Checking,367.2,707
20921,VZHX89431755373175,21532,Checking,1486.93,643
20922,FPRF37448789687718,2292,Checking,1469.67,685
20923,HKEN19079325750347,6743,Checking,4637.21,729
20924,ITGA39517342716651,5027,Checking,2971.5,716
20925,IWVM70886253381411,11181,Credit,3479.45,706
20926,UFKG59513923606535,16400,Checking,2400.33,651
20927,JIWP75855552914289,16530,Checking,1293.0,660
20928,BTQS04620057922997,28942,Checking,1122.81,713
20929,UCSF24179356700308,15768,Checking,1764.76,632
20930,VANH22595372065063,21411,Checking,2722.85,752
20931,MAKO68033553167599,18328,Checking,1689.01,751
20932,KVXJ41757592750135,2564,Savings,1721.52,584
20933,KDUW62423921361737,16633,Savings,3375.03,596
20934,LMBT09961711619007,10224,Credit,3765.63,662
20935,XIRJ67498659745131,28213,Checking,372.68,716
20936,XLXW98411659376771,10863,Credit,3893.3,716
20937,DRDT66079236777573,11098,Checking,767.87,601
20938,QKBK43930808076832,17544,Credit,561.64,763
20939,KXQQ45055633852738,23999,Savings,503.86,694
20940,VPII19132156794970,24205,Savings,2456.29,770
20941,YFLQ57501836304126,1,Checking,4345.16,725
20942,FNVQ38336135516643,16526,Checking,108.01,807
20943,AZJX71494911585340,24683,Savings,4165.78,665
20944,ZLHQ19956863339494,3256,Savings,681.63,712
20945,KHQT90405131680286,10,Savings,1487.03,685
20946,EUBH24247878786887,13258,Savings,1942.33,803
20947,CXUB47570587318258,25189,Credit,1073.04,764
20948,EASW59177470311087,5748,Savings,4158.44,618
20949,QPKQ02663215599469,6632,Checking,1585.29,650
20950,XVIL94862684819212,20683,Credit,272.97,727
20951,ZKIJ20503066890691,11131,Checking,3447.9,747
20952,ILMZ51067222707786,24889,Savings,1481.97,794
20953,IUTC09476468583049,22427,Credit,1698.44,656
20954,WZSG32821340457878,12600,Savings,3646.8,730
20955,ZOSS54754450253215,12838,Credit,14.96,715
20956,IPGG85256984040566,3041,Credit,4356.32,770
20957,TNXG06861581213758,17514,Checking,3643.51,754
20958,TGBQ11080845451292,4253,Credit,3118.94,740
20959,YSCP84976583860447,22750,Savings,879.46,688
20960,IFNX33354946165804,11772,Credit,3327.64,709
20961,EEQX98938732071628,28249,Savings,1832.61,667
20962,YGKA62706766374537,11706,Savings,2649.05,683
20963,JYIU78368511813925,13006,Credit,700.79,661
20964,XASX22105426723526,6264,Credit,2993.06,714
20965,MJCJ46193219979750,9273,Credit,2807.56,600
20966,UMTL50147240150584,22145,Credit,1151.84,819
20967,YBCU59675247049916,9441,Credit,52.95,671
20968,JLWQ26633737028441,26453,Checking,4895.63,652
20969,BSBB01892256811012,1985,Checking,1468.16,663
20970,YBKT00243164368918,7543,Checking,2290.4,715
20971,GBQC54870614236216,24830,Savings,1278.42,728
20972,FTXH96891495238475,300,Credit,1902.33,739
20973,IWNW88768129026662,11779,Checking,1911.0,695
20974,JCJM31313061233642,18536,Savings,2942.69,767
20975,XMDM95914301055269,29709,Savings,2255.3,685
20976,DDOG77170001139677,5424,Checking,3693.37,739
20977,EZQL51306076822051,20520,Checking,1710.43,718
20978,VCRE99976820769120,20459,Savings,2923.12,618
20979,XAHB85233770488469,28086,Checking,1960.3,644
20980,XNDO94629792594917,19556,Savings,1183.53,689
20981,GVBC06730843967961,4644,Savings,1171.79,763
20982,NRHW74187362624770,26223,Credit,2723.56,711
20983,XRSO44277304250478,16328,Savings,1789.17,771
20984,NSHL50231872577038,15160,Savings,1685.79,726
20985,EJDR66051592866722,11040,Credit,742.9,800
20986,BNUC81954068786021,14899,Checking,1714.48,737
20987,AKVQ27146604893283,17768,Savings,2084.07,787
20988,YZDR65657040858563,21182,Savings,2040.35,693
20989,EKBL77948960109820,12873,Checking,676.89,684
20990,MKVN10181288087426,20375,Checking,1610.72,789
20991,PTKS38816483142297,1608,Checking,1324.98,718
20992,FULL28174252859563,534,Savings,2081.78,654
20993,HVQT13388844487839,25531,Savings,28.65,702
20994,KYYE39784464275559,10227,Checking,871.79,718
20995,AAND49589017899873,9518,Credit,383.74,570
20996,YUDC57192635607182,8086,Credit,3192.47,691
20997,GSEW65383915637795,23726,Savings,2742.14,713
20998,AGJC77326713557181,23588,Savings,2315.37,635
20999,YTSZ67153182707524,1971,Credit,2029.87,744
21000,QOGD47279316715722,25534,Credit,1823.53,735
21001,AIPB07243931950564,14595,Credit,1161.01,741
21002,GDNK79611514292917,9494,Savings,1122.62,647
21003,GJIZ08423065457062,27318,Checking,2735.8,741
21004,DLHL21390410505252,16905,Checking,2193.61,646
21005,CLXS37104820674990,24563,Checking,3580.99,701
21006,WTFF69946974924211,24440,Credit,4308.98,661
21007,UHOU91961294463613,7982,Credit,1041.09,651
21008,SLBW61811156600358,3591,Savings,235.64,673
21009,RTSD45898828612837,15841,Savings,3661.93,683
21010,EVXJ14053996900646,22459,Savings,2471.39,649
21011,LWUP62401376936631,27825,Savings,367.58,740
21012,NOGQ86248115159229,23232,Savings,1350.18,745
21013,HNMC12452119149253,5354,Savings,1224.63,693
21014,WWRH13929568340512,22832,Savings,3506.85,689
21015,GLSC44480106836655,21794,Credit,2492.59,732
21016,VNZF93898965214166,6759,Credit,2676.11,662
21017,UBFV95956219143794,17247,Savings,4459.58,648
21018,SOPY53231799233517,23127,Savings,2035.08,695
21019,XVPB99554955371067,11458,Checking,1788.88,699
21020,TTZN83379167670304,3637,Credit,197.65,683
21021,LRQJ45072659054267,7777,Checking,3085.7,715
21022,QPMI82927904865233,12979,Savings,1798.3,680
21023,YHQW74108354663053,23558,Credit,1815.91,647
21024,CVRA49330982012060,1108,Credit,2265.72,763
21025,GXMK09275442727416,8853,Checking,915.71,706
21026,ZHEV53500719159515,6099,Credit,2215.59,724
21027,VNEI52367543717437,24226,Checking,4919.6,692
21028,WMWO04439010226925,19367,Credit,3480.87,709
21029,MSND46488608001046,5293,Savings,232.43,716
21030,VGCN06452268344807,28758,Savings,2008.84,670
21031,WAYF49762617004546,24547,Checking,2433.96,726
21032,PURM10233215900015,20102,Savings,2984.09,682
21033,ZTTB07131373650002,8969,Credit,201.55,724
21034,OEXY61933768245104,14322,Credit,795.23,692
21035,YTDW24542829589936,22550,Credit,3608.15,656
21036,SKBX88490840358646,881,Credit,1054.37,774
21037,KUGP81978822780415,25201,Savings,2190.62,632
21038,QYBH10378994837378,24477,Savings,151.46,680
21039,MAYE18626113235792,8311,Savings,3015.79,675
21040,JJXB54910912892120,13794,Savings,1483.59,695
21041,JVDK41131358515661,2821,Credit,848.68,679
21042,NZRC79105901043342,17557,Credit,2369.35,719
21043,RRUT87898496379139,19187,Credit,908.17,603
21044,XFIN01674122132172,13687,Savings,2752.91,623
21045,BAPD98413350535784,16914,Savings,1438.17,639
21046,FXUP80241248076979,7410,Checking,3268.05,740
21047,NWSW19710188493040,10047,Checking,2058.57,787
21048,BYAY95192053585009,19209,Savings,3054.03,643
21049,MEON03933093711203,20160,Savings,1726.47,625
21050,PWXX84972526522408,15727,Savings,2906.13,655
21051,TSLQ45351196466436,17285,Savings,621.33,703
21052,UGLB90139750019107,22342,Savings,492.72,682
21053,HIAX50743016535987,23902,Credit,1664.61,585
21054,TUYL84499795782672,18629,Checking,4044.83,745
21055,SAXB43115295838290,6297,Checking,2173.94,659
21056,VIPR79319803933720,26616,Credit,1875.12,698
21057,ATJK52836350216595,3491,Checking,2359.09,724
21058,RZSU78428853852327,12258,Credit,3781.35,771
21059,YRSE48176415585912,7618,Checking,644.65,701
21060,DRIK07540196649168,19207,Checking,2581.42,625
21061,OYYZ07410166828856,2001,Savings,1720.16,671
21062,ZNVG33619330177865,22473,Credit,791.1,685
21063,CPDC54767383524209,9176,Credit,1748.05,747
21064,NYSZ35233064047854,1530,Savings,2563.56,694
21065,VTJV17526058263617,16617,Credit,2464.36,693
21066,REPO18468513185584,6278,Savings,4757.76,638
21067,YOPO32546536023397,19162,Checking,310.45,792
21068,FTTO11050082113797,27871,Checking,927.38,730
21069,YLIX31256638873509,9595,Savings,1238.41,744
21070,KPRP61256227934968,16422,Savings,2473.24,650
21071,ORFA70272865040531,16405,Credit,1977.12,611
21072,VDZC88649160452782,24708,Checking,1309.82,650
21073,XYIA03618489736146,7867,Credit,3678.75,640
21074,XROT30868221975162,23474,Savings,2079.97,674
21075,CJBT77942068497928,25689,Checking,3640.91,643
21076,FUNV17120171597486,25510,Savings,2048.62,747
21077,BVWN95594774721744,19654,Savings,2459.44,660
21078,CNQA56346156984677,24990,Credit,292.34,629
21079,KKGT95739391861872,12971,Savings,2468.45,759
21080,AKNS35321044893633,616,Savings,2795.5,678
21081,QYQZ65766967326505,13824,Savings,1444.74,657
21082,LGKO31707506358860,16842,Checking,3208.25,648
21083,OIWP20534924572961,11566,Credit,2506.28,701
21084,MBAD36546047210966,19736,Checking,4963.25,638
21085,JODU07853023476548,13183,Savings,1555.45,754
21086,HQNH96187109871554,16032,Credit,3472.04,763
21087,CEMF77567105745176,23612,Checking,2848.37,654
21088,KNWW91353884603349,24146,Credit,1613.91,587
21089,IVKH52485644264036,23110,Checking,2283.94,707
21090,DOJZ33489060121908,1568,Checking,2719.93,723
21091,NDGI66015281559391,8732,Credit,1069.49,594
21092,PMPB08456571908553,5354,Savings,238.95,577
21093,XASZ22067920015465,12476,Credit,28.32,671
21094,ERJT26760505763994,26785,Credit,940.03,752
21095,WLED86580742537087,4626,Checking,1532.23,704
21096,TBPF80456499420892,12917,Savings,178.83,700
21097,GLJL78919855208351,11751,Checking,2112.89,699
21098,FIUI77551125518216,3718,Savings,2383.54,560
21099,VFJE47334230791006,23977,Savings,5758.49,709
21100,ZSZP08353764932644,28329,Checking,2818.45,720
21101,HPCI75185998079022,11435,Checking,5276.29,700
21102,CVFP72335009992733,23367,Savings,2451.64,649
21103,RFRC69933885531567,757,Savings,1442.38,712
21104,KHUV88996984733663,4139,Credit,1841.39,743
21105,IWGS71494894463630,9222,Credit,1078.25,687
21106,WRHI63655320037857,15546,Checking,307.13,673
21107,CBRY80240855871319,2241,Savings,876.89,693
21108,CDPO14638761693765,25179,Checking,2927.25,699
21109,GIRA47498559567272,8030,Checking,2996.27,656
21110,SNTB29809937241885,29607,Checking,3202.5,696
21111,WEAC91324411332580,9712,Checking,2484.42,785
21112,ZMMW43211153923074,20317,Checking,260.27,722
21113,DHML00668896755758,22923,Checking,2482.77,648
21114,FYWM37741681102647,16244,Checking,3564.53,744
21115,GGAZ66415891552761,20688,Savings,3952.11,643
21116,UHWY27094202074634,4720,Checking,577.87,684
21117,YSLX52672321369650,25754,Checking,1601.59,708
21118,HLTY80950233758503,4775,Credit,2397.25,733
21119,STVQ07401375617571,28729,Checking,2706.33,743
21120,QDGB79606177671371,22655,Savings,1963.49,698
21121,RGAA18674916222563,2797,Savings,2249.99,753
21122,IYGJ61391645285225,1397,Savings,2457.58,734
21123,FENK41125522298349,13476,Checking,1360.5,719
21124,XMFN93706526867497,8108,Checking,446.83,639
21125,AZYS92661332256110,240,Checking,1248.48,680
21126,BJJV85673016669672,26659,Savings,2003.58,661
21127,AAKS90501139697164,6870,Credit,1319.19,758
21128,MPUD01645760288836,21417,Checking,3592.43,779
21129,NHRD60679258784506,14944,Credit,1423.67,676
21130,YQFE44991206373610,14534,Credit,1766.03,770
21131,WALF62233004336596,10237,Credit,3263.18,697
21132,XSAM07556198208193,4637,Checking,2696.44,674
21133,BZYD63492185664473,1940,Credit,3562.56,714
21134,OULV56958462718549,14309,Credit,1480.14,703
21135,SNAC57712838255648,4419,Savings,2038.18,680
21136,LFCH37399344971532,2991,Checking,1346.69,734
21137,ZGDE17972880820394,28746,Credit,733.65,690
21138,PLQL73988880689468,27928,Credit,1400.72,649
21139,GICT06507174986302,937,Savings,1232.96,699
21140,TJPX91877072470513,14487,Checking,2871.13,745
21141,FILM72787186296431,3455,Checking,2511.06,656
21142,HXCJ49540970901659,23689,Checking,1545.12,657
21143,RFDC91774637571351,10132,Checking,1606.72,681
21144,FBAK64681923753622,21503,Checking,4020.34,665
21145,DELR63283131792481,8943,Savings,596.53,687
21146,PPSO15370532197792,6207,Savings,642.13,683
21147,UFHS50945284510675,15782,Credit,4495.39,711
21148,YAHX91222141687119,22364,Checking,1456.86,775
21149,BSVR49866837136881,22175,Savings,733.01,710
21150,GGEL56914797992355,29334,Checking,2650.68,685
21151,PDWG94135503344462,4817,Checking,1688.93,697
21152,JIPH36180363141665,7997,Checking,5296.77,744
21153,GAPE58291960225897,29742,Savings,3278.4,699
21154,LXDX89003733569526,8148,Savings,1585.7,629
21155,TKIK14425711687520,28354,Savings,472.87,670
21156,XKHU27520781148749,7853,Credit,506.29,698
21157,QUAM62685503800632,19414,Checking,1505.67,743
21158,VVDD53080480109541,1720,Savings,2840.69,656
21159,JZUS48771780095019,16763,Credit,3957.01,744
21160,BDSI93962407122130,8867,Credit,1010.46,739
21161,NYTC06060629338060,18877,Checking,2187.57,723
21162,NUIK15536977396316,28557,Savings,4313.94,690
21163,UNAA56538069748071,9907,Checking,1071.88,643
21164,GKVA83749584445492,16764,Credit,2096.29,623
21165,LENP84334924018151,15111,Credit,588.64,718
21166,OZUW87565557977202,22094,Checking,13.03,816
21167,GVDN19145704174189,15124,Credit,2268.1,770
21168,JZWP22031079397141,5956,Credit,3778.91,676
21169,WIUY18681193458653,17701,Savings,544.0,673
21170,TJML63217484353154,8213,Credit,2533.66,718
21171,NEAI67374382890788,10479,Credit,857.7,746
21172,EXDB39286767640370,28019,Credit,718.67,712
21173,ITPZ97832162891637,19893,Credit,1580.86,788
21174,HIOU66081630883051,27798,Savings,2477.38,557
21175,SKWG53526510204866,29151,Checking,328.16,711
21176,NSJX90423504764463,7460,Checking,240.15,781
21177,ARLB86471876983327,28111,Credit,2484.52,658
21178,KTWE48472852713336,12890,Checking,3008.37,685
21179,PGFN15623137850038,14938,Savings,5116.67,697
21180,MJKB50028370664587,23057,Savings,425.07,702
21181,MDST41255798546614,29648,Savings,13.51,722
21182,OOOP48394194483578,6904,Savings,51.64,677
21183,PXTQ65664745960540,11019,Savings,2260.88,757
21184,KDHE06865693827400,1217,Checking,3468.97,634
21185,VHAR32737805749554,29044,Credit,1897.8,691
21186,IPQP84522764212124,6572,Checking,2307.4,691
21187,XYIZ81047967648804,2823,Credit,4225.1,693
21188,LNOB13759376073121,12542,Savings,1509.04,777
21189,MZZY57813475509775,23859,Savings,3258.28,686
21190,DCQQ42688549490876,12223,Savings,1139.68,630
21191,KMOV41677636075473,5868,Savings,3526.63,755
21192,ZLCM12556259147618,22547,Checking,1557.82,798
21193,WMRS08453690455108,15814,Savings,2246.34,590
21194,HATP18614421501286,28582,Checking,928.15,751
21195,UCKB84513827046695,15920,Savings,2961.36,691
21196,JJVU29974373565593,2119,Savings,888.74,712
21197,FPNF23976793020592,11997,Savings,983.12,676
21198,FTSF69046687292928,6653,Savings,1669.04,719
21199,MXTR68327263784327,17675,Savings,1907.78,646
21200,DHXD26679942736041,19632,Savings,932.07,697
21201,KAIY30982341407983,19113,Checking,945.92,715
21202,PIEA93817435412217,13319,Credit,479.02,767
21203,SRSE27889112436230,12274,Credit,3330.09,673
21204,UTIK54250752918930,2716,Checking,2798.28,663
21205,TRPC97075173769171,18268,Savings,1219.7,745
21206,ITFK51509889651408,21453,Savings,1502.4,640
21207,KLJN20831898461659,8111,Savings,531.27,737
21208,ZEWH10049984265802,1205,Credit,948.04,738
21209,LAEK60263076242674,24995,Savings,511.42,798
21210,IXBX33800320564113,18377,Checking,1136.32,623
21211,ZMOP22489312257588,6440,Checking,6229.02,696
21212,ROFS69104427986340,14686,Credit,1467.64,721
21213,QYCS52398802531800,3881,Checking,2364.58,707
21214,QXSL35279351830212,9763,Checking,2085.02,725
21215,FWYJ98633463496446,9672,Checking,2225.53,744
21216,CUBU20691880660456,17852,Savings,3894.68,750
21217,ZWLO58559090507887,12562,Checking,1514.11,643
21218,DJNY66816388757888,3143,Checking,3111.46,612
21219,SJXS83919628942821,15887,Checking,1354.91,656
21220,JHGD50621009827473,7976,Credit,1694.69,647
